locus_tag	b_theta_rnaseq_WT_vs_del_MasB_log2FoldChange	b_theta_rnaseq_WT_vs_del_MasB_p_value	b_theta_rnaseq_WT_vs_del_MasB_padj
BT_1320	-0.10257119508626	0.260201611696449	0.656836886309536
BT_1321	-0.208647143871328	0.088605694329849	0.389928789777058
BT_1322	-0.120634507101384	0.451673360969265	0.815329466100908
BT_1323	-0.300325213142656	0.035870578642089	0.226293874571386
BT_1324	-0.112063078719002	0.467715573899205	0.824103567243927
BT_1325	0.141703075069104	0.138177737302264	0.488023494970062
BT_1326	0.096469391323507	0.515090031293037	0.848766585155395
BT_1327	-0.056841503576602	0.785126496291456	0.957497762376453
BT_1328	0.088813425885062	0.242998463590665	0.636457679511984
BT_1329	-0.163014363907689	0.022571483260409	0.164848417664345
BT_1330	0.187895680428442	0.120227763478239	0.457766271141392
BT_1331	0.241292977539189	0.243942172861157	0.637560293213553
BT_1332	0.166833527696791	0.256217207954758	0.652854292413969
BT_1333	0.122953989685513	0.340630830162688	0.727169315965739
BT_1334	-0.16283330592704	0.018661220303929	0.145959730397081
BT_1335	0.336506605725183	0.003405628205197	0.041399314295067
BT_1336	-0.295963887321765	0.010040521677126	0.095176862219177
BT_1337	-0.048628831745224	0.693958539546881	0.91712105632072
BT_1338	-0.077006404691539	0.496277796883288	0.834503887314316
BT_1339	-0.137294027995617	0.230943926496694	0.621341049302501
BT_1340	-0.079645737783348	0.522832231167113	0.851792390315635
BT_1341	-0.058616699255437	0.572984000311218	0.875385577093422
BT_1342	-0.073618395243321	0.517909334862234	0.849309988697332
BT_1343	-0.167620953103972	0.10770126381792	0.431891912895237
BT_1344	-0.189631528140828	0.033737556227076	0.216952053136859
BT_1345	-0.097462198159311	0.342041492100103	0.728056904941407
BT_1346	-0.142477878826823	0.133596162810364	0.482555142865864
BT_1347	-0.030096132410559	0.784846174375612	0.957497762376453
BT_1348	-0.143754196008341	0.162885469407592	0.53214101121641
BT_1349	-0.08811786210679	0.407964670643559	0.777470171814992
BT_1350	-0.070714195386748	0.461697286238169	0.820575379404258
BT_1351	-0.072981200358917	0.528762882995551	0.854946261105047
BT_1352	-0.013277257639956	0.902155960191482	0.983312534912097
BT_1353	-0.021968378290592	0.846063517469966	0.97345437387556
BT_1354	-0.233270961256776	0.035468981201969	0.224635031656708
BT_1355	-0.103787095375871	0.325796523895702	0.712718803504448
BT_1356	-0.102431013103402	0.246254980075206	0.640858443879928
BT_1357	-0.290985178492624	0.233276572848369	0.624403057828954
BT_1358	-0.16126659377035	0.071443677614996	0.343963705780619
BT_1359	0.103774996066749	0.264602163660769	0.659890088294897
BT_1360	0.011815696984485	0.913047844624818	0.984572731263403
BT_1361	-0.028318262592543	0.795731006261061	0.960295789752465
BT_1362	-0.024814260187599	0.757726510320609	0.945285135105049
BT_1363	0.179210944788525	0.072679459604627	0.348537539571858
BT_1364	0.104810262994193	0.208983176719268	0.596931649973304
BT_1365	0.385538776021163	0.017448262094861	0.139417446053063
BT_1366	-0.303775189604997	0.010644800815905	0.098893964583157
BT_1367	-0.331899608085266	0.001494884608276	0.021074361011654
BT_1368	-0.073634107229397	0.446400823916057	0.812627171496942
BT_1369	-0.182819680283014	0.073569631501204	0.350053682266459
BT_1370	0.032503967503816	0.738964127555893	0.93528329878075
BT_1371	0.072329805910861	0.388391299684097	0.764908642884272
BT_1372	0.112022272559387	0.474883417182845	0.82621319537483
BT_1373	0.029089216567131	0.653563416006795	0.905905807987329
BT_1374	0.279010926558563	0.026584381037211	0.184454346565202
BT_1375	0.235675516001483	0.242801374983747	0.636457679511984
BT_1376	0.197223112809783	0.105269783915169	0.426558293848952
BT_1377	0.095889459695602	0.302035721387854	0.684726582749788
BT_1378	-0.06351253893623	0.578912981718148	0.879405448985974
BT_1379	0.184998260759675	0.223241465527454	0.613665237828809
BT_1380	0.20577583600661	0.034687817800936	0.222281480444173
BT_1381	0.169651571573998	0.098476376240809	0.411619149554812
BT_1382	-0.063959163315344	0.548214799660183	0.865181419679897
BT_1383	-0.246504290206915	4.21020751935e-4	0.007783751157646
BT_1384	-0.104591380683966	0.683614336425029	0.914554099270827
BT_1385	-0.142470429344874	0.553695849881851	0.866541109802265
BT_1386	0.217047765121874	0.326961685399862	0.71445946191559
BT_1387	0.176297115740522	0.403329983251926	0.773918380758144
BT_1388	-0.18110715340815	0.434156848460936	0.802718498493463
BT_1389	0.038481790118035	0.812234040473727	0.960295789752465
BT_1390	-0.124139086086207	0.474091813107471	0.82621319537483
BT_1391	-0.23299482488635	0.001033568922077	0.016024697821525
BT_1392	-0.148767420679245	0.464147015791005	0.821234976198881
BT_1393	-0.325007195010659	0.006310819930029	0.066354281965449
BT_1394	-0.098187478289741	0.686221876148337	NA
BT_1395	0.079847417011992	0.762924099104166	NA
BT_1396	-0.019036361961834	0.886315186706762	0.983198774735602
BT_1397	-0.205408319502593	0.424591826016995	0.795484634611462
BT_1398	-0.233170242868634	0.329722881951633	0.71670887156735
BT_1399	-0.053802356974215	0.816043907567369	0.961335533028465
BT_1400	-0.036236594025431	0.888802691593744	0.983198774735602
BT_1401	-0.094955207857126	0.591110756381192	NA
BT_1402	0.162970776989562	0.469150877843938	NA
BT_1403	0.206544436293094	0.181943369994549	0.563700923632562
BT_1404	-0.05589279184629	0.688388254504101	0.914554099270827
BT_1405	-0.129425597676546	0.627132850282659	NA
BT_1406	-0.150943985338168	0.368630683657909	0.746109521797108
BT_1407	-0.13639044217977	0.092785354602471	0.399413661753462
BT_1408	0.350209042058498	7.64302478497e-4	0.012769784332508
BT_1409	0.323936894569952	0.047205869727869	0.272009885565785
BT_1410	0.09962003576988	0.523314782442667	0.851792390315635
BT_1411	-0.064112506462342	0.697725361942409	0.918129245665572
BT_1412	-0.0085137091187	0.94982209298739	0.989795275678874
BT_1413	-0.021723492650306	0.883567225518586	0.983198774735602
BT_1414	-0.121535241384462	0.630795267870265	0.903131966986478
BT_1415	-0.286330536108999	0.234655320646519	NA
BT_1416	-0.199372751173237	0.437442478093219	0.804949959185264
BT_1417	0.003316238913266	0.988793574755837	0.996967674299148
BT_1418	-7.21154795824e-4	0.997643914359772	NA
BT_1419	-0.295966924995846	0.055235905950233	0.296781468240681
BT_1420	-0.162902704149412	0.102462242617133	0.42030195710324
BT_1421	-0.22309301576055	0.19727270807882	0.584046893997737
BT_1422	-0.098929758645724	0.529650995777999	0.855260363112292
BT_1423	-0.192438829489548	0.203626125513467	0.591081847416961
BT_1424	0.763755363208015	7.88045249743353e-5	0.002089462006385
BT_1425	-0.023447256555483	0.839453924470086	0.969558683597236
BT_1426	0.054598239144656	0.775273885864543	NA
BT_1427	0.120650138091392	0.648095189538226	NA
BT_1428	0.102020295472865	0.419054090776412	0.789150240942301
BT_1429	-0.298935526091148	0.264079521576886	NA
BT_1430	-0.16970945509958	0.472194690650088	0.82621319537483
BT_1431	0.006574966985013	0.966668210167287	0.991878570107152
BT_1432	0.16072074994193	0.11763140424586	0.454300003617824
BT_1433	0.100099828335715	0.346774965787364	0.733618219869806
BT_1434	0.05674867536701	0.650116440657576	0.905905807987329
BT_1435	-0.289538054319649	6.72625724253e-4	0.011703199100059
BT_1436	-0.335763696014928	7.04710966106293e-7	3.73701076084482e-5
BT_1437	0.080501164602709	0.426462583765257	0.796826591847926
BT_1438	0.277561650204448	0.218412011621374	0.607066221823007
BT_1439	-0.148143777978943	0.124395101264437	0.465543792736709
BT_1440	-0.239946510188528	0.008335788412448	0.082198296401156
BT_1441	-0.289736029536404	0.117502905590738	0.454300003617824
BT_1442	0.1407274750456	0.193925353815366	0.579565994432764
BT_1443	0.351742679009406	0.002100360975634	0.028048251130819
BT_1444	0.223351423085567	0.134425834391544	0.483523099710677
BT_1445	0.142603853737281	0.367566843518973	0.746109521797108
BT_1446	0.191337135657303	0.176866857650778	0.555022154497594
BT_1447	0.444460475610525	1.91796758132267e-7	1.11394339366026e-5
BT_1448	0.198763976604927	0.143796188135063	0.497306476735535
BT_1449	0.020033598287769	0.855697006649774	0.976365219154119
BT_1450	0.017016791023517	0.844426379635593	0.97239204297496
BT_1451	0.063810737571308	0.689455258954464	0.914554099270827
BT_1452	-0.142484870907416	0.127037918304237	0.468580386164519
BT_1453	-0.077829770805524	0.369860897656107	0.747307612142471
BT_1454	0.269071347884078	0.268280783895213	0.661482067569128
BT_1455	0.176044678658233	0.306626139389632	0.68746632599673
BT_1456	0.458325095571455	8.70371077002015e-7	4.42317745937552e-5
BT_1457	0.131684683030317	0.621696935605481	NA
BT_1458	0.228392804172471	0.371923874593021	NA
BT_1459	0.007663888219204	0.973511417479447	0.994160836326346
BT_1460	-0.259314753766487	0.329431398564115	NA
BT_1461	-0.298178301288736	0.235950169387001	0.629045225789557
BT_1462	-0.171803366437262	0.520284507996471	NA
BT_1463	0.06242100572917	0.81143132969986	0.960295789752465
BT_1464	-0.437563573618696	0.081390852136973	0.375866659281904
BT_1465	-0.259687422964613	0.294527010319252	0.676931112285265
BT_1466	-0.19259799996067	0.455284784418272	0.816030824259619
BT_1467	0.101420113493633	0.667765540787025	NA
BT_1468	2.45325020708e-4	0.998730575129017	NA
BT_1469	0.123726288803091	0.637051971683557	0.90382829173716
BT_1470	0.179921184720324	0.405272195186543	NA
BT_1471	-0.302147245953663	0.007471906015183	0.075524044501536
BT_1472	-0.087229085031065	0.551739471586454	0.866541109802265
BT_1473	0.135832237292312	0.290861344021529	0.675189104229629
BT_1474	0.138457418894817	0.069248414268011	0.337866528811046
BT_1475	0.108054465215775	0.642788440676556	0.904821090819597
BT_1476	0.147216605161151	0.174318625023948	0.549855042209162
BT_1477	-0.051644281132728	0.481567259504199	0.82621319537483
BT_1478	0.214477380937811	0.218296583296273	0.607066221823007
BT_1479	0.13314234116752	0.297557697897338	0.680866869364954
BT_1480	-0.191460925737071	0.092159073112055	0.397315996695341
BT_1481	-0.268246244776484	6.87971730914e-4	0.011818256166264
BT_1482	0.041589756530184	0.69685188410787	0.918129245665572
BT_1483	0.153495883690808	0.263112364344592	0.659890088294897
BT_1484	0.034200235176913	0.674060515765389	0.912436058231807
BT_1485	-0.174169797657018	0.273464252448368	0.663187887942071
BT_1486	-7.37866155399e-4	0.994170702677299	0.999016692277337
BT_1487	0.260464276987961	0.019766309924625	0.150363675705203
BT_1488	0.027894916581553	0.750460088543786	0.942001188329919
BT_1489	-0.127999793800651	0.299784396622645	0.682158648782499
BT_1490	-0.030943363659925	0.82075211720708	0.96315971676097
BT_1491	0.148992390770729	0.146931600561331	0.502255994643174
BT_1492	0.002961329765237	0.98109137083644	0.994408123515383
BT_1493	-0.21302100442461	0.015828613139623	0.129692989477735
BT_1494	-0.313147599347136	0.001356121278488	0.020125244505757
BT_1495	-0.015169060788603	0.895567602995974	0.983271369839468
BT_1496	0.217593278250115	0.092189472859892	0.397315996695341
BT_1497	-0.223391689418533	0.045202516878351	0.264210877408762
BT_1498	-0.006642357422255	0.94707522055168	0.989795275678874
BT_1499	0.068228142801691	0.609011137347386	0.89394571621007
BT_1500	0.068156167598437	0.340303991020937	0.727034825567717
BT_1501	0.671605290710407	8.21612395385e-4	0.013603075813187
BT_1502	0.728900262276213	2.29746403103769e-10	2.54740026956573e-8
BT_1503	-0.125171787925726	0.28404222440601	0.673359632487792
BT_1504	-0.076092264791808	0.347695040098618	NA
BT_1505	-0.04904598160722	0.832666494442863	0.967480860315615
BT_1506	0.194598300191713	0.450871603530609	NA
BT_1507	0.066370058701307	0.585198416306141	0.88335024969644
BT_1508	-0.177867873467775	0.233066612662958	NA
BT_1509	-0.066050314671116	0.548412847194583	0.865181419679897
BT_1510	-0.092997007116554	0.24136395424011	0.634854219998215
BT_1511	0.144086269634436	0.536064461136937	NA
BT_1512	0.09547652978041	0.572080640338149	0.875101614965421
BT_1513	-0.12057704109651	0.305059688187467	0.686312523578658
BT_1514	0.049037766574289	0.842050314110689	NA
BT_1515	0.074746190283731	0.508667804658439	NA
BT_1516	-0.028300114706706	0.895167394396108	NA
BT_1517	-0.464503320320835	3.73564879031235e-7	2.1028829113466e-5
BT_1518	-0.376939597566627	0.064962194305964	0.328764410740693
BT_1519	-0.381810228285984	0.068728895338885	0.336651978641205
BT_1520	-0.091782460060749	0.529617931178328	NA
BT_1521	-0.289014987162914	0.190468932088347	0.576448157577554
BT_1522	0.042142219000995	0.831501763240301	0.967480860315615
BT_1523	0.243861114928963	0.304484226315666	0.686303881052707
BT_1524	-0.075331089139701	0.747562554047711	0.94127026333812
BT_1525	-0.074982480266089	0.681444853081332	0.914554099270827
BT_1526	0.137155889462982	0.096119738973493	0.406870684638656
BT_1527	0.11551658448455	0.216867030664995	0.606855066471655
BT_1528	0.216607606184531	0.066269364842727	0.332619486912948
BT_1529	0.107872991244411	0.258516451548046	0.654794011010498
BT_1530	-0.166326802447846	0.027751404071761	0.189091969271086
BT_1531	-0.023056914702804	0.863290305141617	0.977345057708285
BT_1532	0.145784433658669	0.155711193460559	0.518895498062099
BT_1533	0.184982391979169	0.070714918625803	0.342256464618802
BT_1534	0.236263764577675	0.041998236573289	0.249872435157177
BT_1535	0.227176581286402	0.016763290999072	0.136001955134378
BT_1536	0.163277527235822	0.088663775100987	0.389928789777058
BT_1537	-0.224738914552915	0.00168550517855	0.023539173466847
BT_1538	0.025797793438424	0.841101301023547	0.970848473326549
BT_1539	0.10741974383297	0.419428353957013	0.789448738234933
BT_1540	0.221938660675177	0.06657115722151	0.333271513339121
BT_1541	0.708618423880061	6.75947594576e-4	0.011703199100059
BT_1542	-0.455908967062246	1.8821733285038702e-9	1.67972492902333e-7
BT_1543	-0.37848666415204	0.106021442290382	0.428522375179986
BT_1544	0.06485085578602	0.473586975865899	0.82621319537483
BT_1545	0.007051764703482	0.964745845015254	0.99184728257532
BT_1546	-0.037895493877282	0.885744931837225	NA
BT_1547	-0.118139811349163	0.635820701546097	0.903131966986478
BT_1548	0.117583434625063	0.168462106028294	0.539258792151594
BT_1549	-0.014017405679083	0.870727949731574	0.980600862093446
BT_1550	-0.123122457758228	0.157268407570955	0.521615621034272
BT_1551	0.554214995067304	3.70217196506e-4	0.007055337093821
BT_1552	0.619498826324925	1.22232187165e-4	0.002812877816587
BT_1553	0.735345187550186	0.003852056677497	0.045910994732778
BT_1554	-0.201554437019568	0.175132887222075	0.551472662947998
BT_1555	-0.243902482990647	0.007351117593782	0.074508973062734
BT_1556	-0.087314626762685	0.429170270292383	0.798745686164716
BT_1557	-0.194534160632909	0.168394656911868	0.539258792151594
BT_1558	-0.239799924197751	0.097846812297399	0.411518949650786
BT_1559	-0.075424405740023	0.665148414516501	0.910504320507249
BT_1560	0.066210934280226	0.416200198061547	0.787120011668039
BT_1561	0.086158485938121	0.428958844067407	0.798745686164716
BT_1562	-0.138869310492263	0.387768668395923	0.764908642884272
BT_1563	0.057007079420083	0.738240029413951	0.93528329878075
BT_1564	0.162324499741194	0.360367806972486	0.740365754252374
BT_1565	0.016415127018667	0.772416816921101	NA
BT_1566	0.27967112122079	0.011050368863008	0.100769600162917
BT_1567	0.135336403372579	0.299488532759116	0.682158648782499
BT_1568	-0.196078185488574	0.196643038428534	0.58402343961851
BT_1569	-0.236783169801424	0.040784442265055	0.244639793848909
BT_1570	-0.166510525037262	0.495867682697187	0.834197632638624
BT_1571	-0.324074758489881	0.224734729872855	NA
BT_1572	0.343624008840586	9.07007968293e-4	0.01468469980524
BT_1573	-0.316621983240795	1.10349913417e-4	0.002691802221286
BT_1574	-0.05833130184453	0.818930742996781	0.963027329505342
BT_1575	-0.10838260318416	0.208933285680405	0.596931649973304
BT_1576	-0.107226582625616	0.171642023619013	0.54421313705032
BT_1577	-0.568489216378054	5.97730480364463e-11	7.290319425511891e-9
BT_1578	-0.044523656682597	0.620682419683091	0.900094030878032
BT_1579	0.056036311951783	0.511981705933211	0.848766585155395
BT_1580	-0.180071951443503	0.107766416090011	0.431891912895237
BT_1581	0.046264255748087	0.728630390414528	0.931492950362104
BT_1582	0.009545876278285	0.965748101156596	0.99184728257532
BT_1583	-0.013911363093672	0.858734359082642	0.976365219154119
BT_1584	-0.040912765687752	0.876506153068777	NA
BT_1585	-0.021102622532718	0.915315363637664	NA
BT_1586	-0.214375758426309	0.405412996055311	NA
BT_1587	0.008539192559157	0.955081807252236	0.99003027334098
BT_1588	-0.167621384869186	0.357353281126273	0.739149607485038
BT_1589	0.001021797005627	0.990919862414516	NA
BT_1590	-0.404914333433078	0.049675121113176	0.2804957841869
BT_1591	-0.142613305172423	0.492200773585853	0.832622575381709
BT_1592	0.186414949288041	0.011996506733572	0.106283821157727
BT_1593	-0.046568965520511	0.685707713632801	0.914554099270827
BT_1594	0.270118363451255	0.213752647406843	0.604421125859073
BT_1595	0.192193247574065	0.049214546996598	0.279316315163422
BT_1596	0.389116036568949	0.121585437570215	0.459909497473987
BT_1597	0.281981162350037	0.291524909952546	NA
BT_1598	0.489509321669825	0.061543245772396	NA
BT_1599	0.171822233392988	0.494055192555563	0.832935113926588
BT_1600	0.260690076290777	0.18670080733686	0.571663810916796
BT_1601	-0.018073770625942	0.80579597009186	0.960295789752465
BT_1602	0.206631683248106	0.06719018689435	0.333562700237734
BT_1603	0.028013313264411	0.903841398835203	NA
BT_1604	-0.004946578791538	0.980583493902733	0.994408123515383
BT_1605	0.109449579604342	0.677867739559257	0.913224616733182
BT_1606	0.754690631809639	4.778766651266199e-12	7.28562799040959e-10
BT_1607	0.004875246459901	0.969723455204563	0.992326393689176
