MAPS_BTnc201_logFC	MAPS_BTnc201_logCPM	MAPS_BTnc201_F	MAPS_BTnc201_p_value	MAPS_BTnc201_FDR	id_lower	b_theta_rnaseq_WT_vs_del_MasB_log2FoldChange	b_theta_rnaseq_WT_vs_del_MasB_p_value	b_theta_rnaseq_WT_vs_del_MasB_padj	locus_tag
-0.224692273909213	8.02298667414928	1.94748857313648	1	0.629165794495583	btnc101	NA	NA	NA	BTnc101
-0.842487053676675	-0.22872051782052	1.93737697988776	1	0.629236024658882	bt_4238	0.019656293761942	0.93891931444617	0.988066083278268	BT_4238
-0.662278063538614	0.508089862223724	1.93120930452214	1	0.629236024658882	bt_0359	0.047362344037039	0.850789067214031	NA	BT_0359
-0.643157865024939	0.576083606219436	1.93431766043965	1	0.629236024658882	bt_3038	-0.09614078269503	0.674792584447521	0.912436058231807	BT_3038
-0.391008095188447	1.76611677425566	1.93121909946896	1	0.629236024658882	bt_1491	0.148992390770729	0.146931600561331	0.502255994643174	BT_1491
-0.389968766697915	1.88524939984627	1.93983422963718	1	0.629236024658882	bt_1161	0.171152935723904	0.131853330854998	0.480529220715575	BT_1161
0.190599399522888	5.00952492104865	1.93436569532581	0.090363165223873	0.629236024658882	bt_2085	0.039675573570754	0.621869149248242	0.900352904907986	BT_2085
0.196503290714676	4.27052130640901	1.93140325881411	0.090522311531891	0.629236024658882	bt_4585	-0.071455158081576	0.474443185663808	0.82621319537483	BT_4585
0.391484198732657	1.72605136084219	1.94244387849163	0.089930951434654	0.629236024658882	bt_4196	-0.264638596814569	0.081880708144124	0.376383807913756	BT_4196
0.585617434858372	0.822515393639653	1.93682315905174	0.090231409733409	0.629236024658882	btnc075	NA	NA	NA	BTnc075
0.994541248126071	-0.76907997029168	1.92820907876947	0.090694296744271	0.629693946382687	bt_1508	-0.177867873467775	0.233066612662958	NA	BT_1508
-0.789950375483763	0.048851476511069	1.91747727277675	1	0.629740833975385	bt_0543	0.549367116574225	8.22984623586303e-5	0.002150929098359	BT_0543
-0.377095456542673	1.75364992289884	1.91836000479119	1	0.629740833975385	bt_0911	0.030930986570275	0.851389857680924	0.974452274593482	BT_0911
-0.278793078183047	2.70872266208683	1.92073921510915	1	0.629740833975385	bt_2009	0.081150606023281	0.534531972716786	0.858975709917808	BT_2009
-0.240391597955235	3.30647576500255	1.92466602508701	1	0.629740833975385	bt_0876	0.12580485694814	0.33061836260585	0.717942189183861	BT_0876
0.185317657621836	5.61003546889378	1.92254013592773	0.091000529784528	0.629740833975385	bt_0370	0.315620346583652	4.21203260239e-4	0.007783751157646	BT_0370
0.234676622549616	3.31482193600969	1.91992783683922	0.09114207612517	0.629740833975385	bt_4651	-0.247018936685802	0.002482031396481	0.032090999574992	BT_4651
0.220806212315235	7.97183648818655	1.91159385552141	0.091595478452741	0.631289465105699	bt_t30	NA	NA	NA	BT_t30
-0.723942709710571	0.222946361435055	1.90111716932545	1	0.633981429045743	bt_2631	-0.029952999318328	0.899458854442739	0.983312534912097	BT_2631
-0.184929121563897	4.75854947744019	1.90094857209777	1	0.633981429045743	bt_2541	0.039446915456886	0.63734281375503	0.90387738911791	BT_2541
0.188193804202299	6.89398750085219	1.8984797400757	0.092314622150506	0.634253489555977	bt_3392	-0.400284905021055	1.42432756823417e-8	1.08575303586851e-6	BT_3392
-0.224359499391463	3.48785523306326	1.89440686771248	1	0.634950231193385	bt_4307	0.152414215745096	0.123696808038607	0.464688522190209	BT_4307
-0.188070102438237	4.99386731805579	1.89314868086193	1	0.634950231193385	bt_3813	0.182574131886909	0.058962274138114	0.308645151747294	BT_3813
-0.202802184801361	4.21505084214998	1.88774688878023	1	0.63567894140619	bt_3807	-0.304169354773127	0.001109739177315	0.016989688911276	BT_3807
0.212993503934616	3.71025594441899	1.88860760876739	0.092860614698509	0.63567894140619	bt_1687	0.241788843373954	0.026893957069379	0.185573577516918	BT_1687
-1.02618400178275	-1.06617383028453	1.87057709295393	1	0.638785956574856	bt_2111	-0.092488331374936	0.702911447705937	0.920559259612681	BT_2111
-0.942591787542687	-0.343084377188987	1.8680676140013	1	0.638785956574856	bt_1803	-0.179757360153693	0.414393627523563	0.786542753884992	BT_1803
-0.429081973676366	1.42555309082915	1.86984076592881	1	0.638785956574856	bt_4256	-0.104407328868227	0.514907078070913	0.848766585155395	BT_4256
-0.313559695953918	2.52691832812765	1.86062737192508	1	0.638785956574856	bt_3222	1.52443659555596	2.67682092726562e-40	2.44862194321623e-37	BT_3222
-0.184737634367483	5.90125850144873	1.86141626630134	1	0.638785956574856	bt_0910	0.151612950741657	0.049575111128515	0.280363727386765	BT_0910
-0.181938003709261	5.09301684916395	1.87114518356182	1	0.638785956574856	bt_3285	0.08933337648194	0.269921688830338	0.662947478918848	BT_3285
0.19292734799051	4.80102823629164	1.87685367215216	0.093515928503304	0.638785956574856	bt_4665	-0.264242929617597	0.004879933711934	0.054438041012093	BT_4665
0.389175106537554	2.23173280870895	1.87209520080727	0.093782861362692	0.638785956574856	bt_1349	-0.08811786210679	0.407964670643559	0.777470171814992	BT_1349
0.404726052443324	1.54326753744279	1.86258385731795	0.094319261350568	0.638785956574856	bt_0317	0.504461121473132	1.46049180839582e-7	8.90656587820054e-6	BT_0317
